file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3137EABF53,3137EABF5,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABG37,3137EABG3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABL22,3137EABL2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABM05,3137EABM0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABN87,3137EABN8,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABQ19,3137EABQ1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABS74,3137EABS7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABU21,3137EABU2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X4GT26,3128X4GT2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4SA37,3134A4SA3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4TZ78,3134A4TZ7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4UM47,3134A4UM4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4UW29,3134A4UW2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4VB72,3134A4VB7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4VE12,3134A4VE1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3134A4VJ09,3134A4VJ0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABH10,3137EABH1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABJ75,3137EABJ7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3137EABK49,3137EABK4,20081006_famefrmc_Freddie-Mac-Senior
