file_name,isin,identifier
20091120_citgrp_CDS_deliverable-obligations,US12557WPP04,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQB09,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQK08,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQF13,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQP94,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRK98,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRF04,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRB99,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQX29,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WQT17,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRP85,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRM54,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRR42,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRT08,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSC63,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRW37,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WRZ67,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA439,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WA843,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSD47,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WC666,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSH50,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AY44,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0249719534,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12560PFP18,20091120_citgrp_CDS
